Activity Code,Competition Name,Product, Project Number,Participant Name,IsLead,Project Title,Project Status,Project Start Date,Project End Date,Offer Grant
0803,Informed Personal Travel Nov-08,CRD,130747,Aquapharm Biodiscovery Limited,Lead,Production of natural marine functional ingredients for skin care,Closed,01/06/2012,31/05/2013,70895.00
0803,Informed Personal Travel Nov-08,CRD,130747,Aqua Bio Technology ASA,Collaborator,Production of natural marine functional ingredients for skin care,Closed,01/06/2012,31/05/2013,0.00
0803,Informed Personal Travel Nov-08,CRD,130758,University of Leeds,Collaborator,"Technical evaluation of using torrified biomass from the ""Rotawave"" process to economically reduce carbon output from coal-fired power generation",Closed,01/06/2012,31/03/2013,60608.00
0803,Informed Personal Travel Nov-08,CRD,130758,Scottish & Southern Energy plc,Collaborator,"Technical evaluation of using torrified biomass from the ""Rotawave"" process to economically reduce carbon output from coal-fired power generation",Closed,01/06/2012,31/03/2013,1800.00
0803,Informed Personal Travel Nov-08,CRD,130758,Energy Environmental Limited,Lead,"Technical evaluation of using torrified biomass from the ""Rotawave"" process to economically reduce carbon output from coal-fired power generation",Closed,01/06/2012,31/03/2013,6000.00
0803,Informed Personal Travel Nov-08,CRD,130761,National Physical Laboratory Limited,Collaborator,Low Cost Mass Spectrometry Instrumentation to Underpin Emissions Trading from Co-Firing Biomass / Fossil Fuel Plants,Final Claim,01/06/2012,31/05/2013,25674.00
0803,Informed Personal Travel Nov-08,CRD,130761,European Spectrometry Systems Limited,Lead,Low Cost Mass Spectrometry Instrumentation to Underpin Emissions Trading from Co-Firing Biomass / Fossil Fuel Plants,Final Claim,01/06/2012,31/05/2013,31500.00
0803,Informed Personal Travel Nov-08,CRD,130766,University of Cambridge,Collaborator,Detailed design study of the C-FAST pilot plant,Closed,01/06/2012,31/05/2013,30461.00
0803,Informed Personal Travel Nov-08,CRD,130766,Computational Modelling Cambridge Limited,Lead,Detailed design study of the C-FAST pilot plant,Closed,01/06/2012,31/05/2013,42442.00
0803,Informed Personal Travel Nov-08,CRD,130768,Astrium Limited,Collaborator,Space Based Interference Detection & Geolocation (IDG),Live,01/06/2012,31/03/2013,19958.00
0803,Informed Personal Travel Nov-08,CRD,130768,Surrey Satellite Technology Limited,Collaborator,Space Based Interference Detection & Geolocation (IDG),Live,01/06/2012,31/03/2013,40003.00
0803,Informed Personal Travel Nov-08,CRD,130768,Exemplar Associates Limited,Lead,Space Based Interference Detection & Geolocation (IDG),Live,01/06/2012,31/03/2013,39999.00
0803,Informed Personal Travel Nov-08,CRD,130769,National Physical Laboratory Limited,Collaborator,Growth of NanoBlack for Space Sensing,Live,01/06/2012,31/08/2013,22268.00
0803,Informed Personal Travel Nov-08,CRD,130769,Surrey Nanosystems Limited,Collaborator,Growth of NanoBlack for Space Sensing,Live,01/06/2012,31/08/2013,34130.00
0803,Informed Personal Travel Nov-08,CRD,130769,ABSL Power Solutions Limited,Lead,Growth of NanoBlack for Space Sensing,Live,01/06/2012,31/08/2013,40807.00
0803,Informed Personal Travel Nov-08,CRD,130770,Astrium Limited,Collaborator,Optical cavity for next generation timing and navigation,Final Claim,01/06/2012,31/05/2013,30000.00
0803,Informed Personal Travel Nov-08,CRD,130770,NPL Management Limited,Lead,Optical cavity for next generation timing and navigation,Final Claim,01/06/2012,31/05/2013,65324.00
0803,Informed Personal Travel Nov-08,CRD,130774,QinetiQ Limited,Lead,Affordable Secured PURSUIT PRS Integrated REceivers (ASPIRE),Closed,01/06/2012,28/02/2013,55000.00
0803,Informed Personal Travel Nov-08,CRD,130774,NSL,Collaborator,Affordable Secured PURSUIT PRS Integrated REceivers (ASPIRE),Closed,01/06/2012,28/02/2013,45000.00
0803,Informed Personal Travel Nov-08,CRD,130775,Mars Space Limited,Lead,Extension of pulsed plasma thrusters lifetime for cubesat application.,Final Claim,01/06/2012,31/08/2013,32392.00
0803,Informed Personal Travel Nov-08,CRD,130775,Clyde Space Limited,Collaborator,Extension of pulsed plasma thrusters lifetime for cubesat application.,Final Claim,01/06/2012,31/08/2013,13920.00
0803,Informed Personal Travel Nov-08,CRD,130776,Surrey Satellite Technology Limited,Collaborator,"Ka-Band LEO satellite transmitters based on new high power, high efficiency packaged MMIC amplifier",Live,01/06/2012,31/08/2013,30477.00
0803,Informed Personal Travel Nov-08,CRD,130776,VIPER RF Limited,Lead,"Ka-Band LEO satellite transmitters based on new high power, high efficiency packaged MMIC amplifier",Live,01/06/2012,31/08/2013,67471.00
0803,Informed Personal Travel Nov-08,CRD,130779,Astrium Limited,Collaborator,ORTHOWEB,Closed,01/06/2012,28/02/2013,39141.00
0803,Informed Personal Travel Nov-08,CRD,130779,Magellium Limited,Lead,ORTHOWEB,Closed,01/06/2012,28/02/2013,46207.00
0803,Informed Personal Travel Nov-08,CRD,130784,Surrey Satellite Technology Limited,Collaborator,SATellite Structures - Novel AdVanced composites (SATNAV),Live,01/06/2012,31/08/2013,46774.00
0803,Informed Personal Travel Nov-08,CRD,130784,Cytec Industrial Materials (Derby) Limited,Lead,SATellite Structures - Novel AdVanced composites (SATNAV),Live,01/06/2012,31/08/2013,53144.00
0803,Informed Personal Travel Nov-08,CRD,130789,University of Surrey,Collaborator,Advanced avionics for low cost satellites,Closed,01/06/2012,28/02/2013,48739.00
0803,Informed Personal Travel Nov-08,CRD,130789,Surrey Satellite Technology Limited,Lead,Advanced avionics for low cost satellites,Closed,01/06/2012,28/02/2013,32484.00
0803,Informed Personal Travel Nov-08,CRD,130791,Astrium Limited,Collaborator,LIMPPET - LIghtweight Miniature Precision Position Encoding Technology,Final Claim,01/06/2012,31/07/2013,32500.00
0803,Informed Personal Travel Nov-08,CRD,130791,Zettlex Printed Technologies Limited,Lead,LIMPPET - LIghtweight Miniature Precision Position Encoding Technology,Final Claim,01/06/2012,31/07/2013,65947.00
0803,Informed Personal Travel Nov-08,CRD,130799,BSF Electronics - Protea Enterprises Limited,Collaborator,"Modelling and Testing through novel retrofit controls, the impact of Smart Appliances and user behaviour on grid balancing",Closed,01/06/2012,31/10/2012,7050.00
0803,Informed Personal Travel Nov-08,CRD,130799,Moixa Energy Holdings Limited,Lead,"Modelling and Testing through novel retrofit controls, the impact of Smart Appliances and user behaviour on grid balancing",Closed,01/06/2012,31/10/2012,17550.00
0803,Informed Personal Travel Nov-08,CRD,130803,Exergy Devices Limited,Lead,Embedded Generator Analytics for DNOs,Closed,01/06/2012,30/09/2012,11265.00
0803,Informed Personal Travel Nov-08,CRD,130806,Digital & Future Technologies Limited,Lead,Portable Remote Intelligent Monitored Power System (PRMIPS),Closed,01/06/2012,31/08/2012,25000.00
0803,Informed Personal Travel Nov-08,CRD,130809,University of Bath,Collaborator,Distribution Management Coherence Engine,Closed,01/06/2012,31/08/2012,8939.00
0803,Informed Personal Travel Nov-08,CRD,130809,Grid Scientific Limited,Collaborator,Distribution Management Coherence Engine,Closed,01/06/2012,31/08/2012,14530.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130809,Low Carbon South West CIC,Lead,Distribution Management Coherence Engine,Closed,01/06/2012,31/08/2012,1500.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130811,Moixa Technology Limited,Lead,The importance of growing DC load to grid balancing and DSP applications,Closed,01/06/2012,31/10/2012,17250.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130811,AMEE UK Limited ,Collaborator,The importance of growing DC load to grid balancing and DSP applications,Closed,01/06/2012,31/10/2012,6975.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130814,University of Greenwich,Collaborator,"Grid-shift and peak reduction through Distributed Storage, Smart DC and VPP models",Closed,01/06/2012,31/03/2013,6743.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130814,University Of Sheffield,Collaborator,"Grid-shift and peak reduction through Distributed Storage, Smart DC and VPP models",Closed,01/06/2012,31/03/2013,9000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130814,Moixa Technology Limited,Lead,"Grid-shift and peak reduction through Distributed Storage, Smart DC and VPP models",Closed,01/06/2012,31/03/2013,66057.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130814,BSF Electronics - Protea Enterprises Limited,Collaborator,"Grid-shift and peak reduction through Distributed Storage, Smart DC and VPP models",Closed,01/06/2012,31/03/2013,18200.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,130973,Southampton City Council,Lead,Southampton: Low Carbon City,Live,01/06/2012,30/11/2012,50000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,450073,Architecture and Design Scotland,Lead,Scotland's Housing Expo,Live,01/06/2012,30/04/2014,149873.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,450080,Oaklee Homes Group,Lead,Lisnahull Passivhaus,Live,01/06/2012,31/05/2014,28250.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,450082,Longhurst Group,Lead,"Code 5 Housing Study, Cross Street, Gainsborough",Live,01/06/2012,31/03/2013,55000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508435,University of Ulster,Lead,University of Ulster And Copper Industries (Ireland) Limited,Live,01/06/2012,30/06/2014,72600.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508473,University of Birmingham,Lead,The University of Birmingham And Elmac Technologies Limited,Closed,01/06/2012,31/12/2014,80414.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508479,Cardiff University,Lead,Cardiff University And GAMA Healthcare Limited,Live,01/06/2012,30/06/2014,93014.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508480,University of Manchester,Lead,The University of Manchester And The Numerical Algorithms Group Limited,Live,01/06/2012,31/12/2013,54019.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508487,University of Sheffield,Lead,The University of Sheffield And The Top Edge Limited,Live,01/06/2012,30/06/2014,83895.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508496,University of Wolverhampton,Lead,University of Wolverhampton And Phoenix Calibration Limited,Live,01/06/2012,31/03/2015,78248.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508500,Heriot Watt University,Lead,Heriot-Watt University And Hydrafact Limited,Live,01/06/2012,31/12/2013,67051.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508516,Aston University ,Lead,Aston University And Gelpack Excelsior Limited,Live,01/06/2012,31/12/2014,110745.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508528,University Of Durham,Lead,University of Durham And Icona Solutions Limited,Live,01/06/2012,31/12/2013,59058.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508543,Grwp Llandrillo Menai,Lead,Grwp Llandrillo Menai And Axis Precision Limited,Live,01/06/2012,31/12/2013,54450.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508547,De Montfort University,Lead,De Montfort University And Park Air Systems Limited,Live,01/06/2012,30/06/2014,63983.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508548,Bangor University,Lead,Bangor University And Scitech Adhesive Systems Limited,Live,01/06/2012,31/08/2015,90764.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508615,University of the West of Scotland,Lead,University of the West of Scotland And Aqualife Services Limited,Live,01/06/2012,30/11/2015,102700.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,508634,University of Salford,Lead,University of Salford And Infra-Projects Limited,Live,01/06/2012,31/03/2015,87209.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600048,Rapita Systems Limited,Lead,ARTEMIS - CRAFTERS,Live,01/06/2012,31/05/2015,207197.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600054,Infineon Technologies UK Ltd,Lead,ARTEMIS - CRAFTERS,Live,01/06/2012,31/05/2015,215753.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600055,University of Hertfordshire,Collaborator,ARTEMIS - CRAFTERS,Live,01/06/2012,31/05/2015,0.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600055,University of Hertfordshire,Lead,ARTEMIS - CRAFTERS,Live,01/06/2012,31/05/2015,523703.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600185,Aquapharm Biodiscovery Limited,Lead,MarCATs,Live,01/06/2012,31/10/2013,121498.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600186,Fianium Limited,Lead,HYLASE,Live,01/06/2012,31/05/2014,212935.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600426,Transport and Travel Research Limited ,Lead,ASSISTANT,Live,01/06/2012,31/05/2015,168944.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600428,ADVTEC Limited,Lead,Mobile.Old,Live,01/06/2012,31/05/2014,31350.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600436,Research House UK Limited,Collaborator,SAFEMOVE,Closed,01/06/2012,31/08/2015,1637.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,600436,ELearning Studios Ltd,Lead,SAFEMOVE,Closed,01/06/2012,31/08/2015,138566.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,700102,A S D Research & Development Limited,Lead,Airguard 2 -  Novel electronic seal for the Aviation industry,Closed,01/06/2012,30/09/2012,22365.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,700124,Bath Labs Limited,Lead,Bath Labs Ltd - Study into the commercial viability of an innovative tourism application for Smart TVs,Closed,01/06/2012,28/02/2013,25000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,700129,Bignall Lubritec Limited,Lead,Proof of Market,Closed,01/06/2012,30/09/2012,15000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,700132,Keyboard Interactive Limited,Lead,Apparel tracking from concept to customer,Closed,01/06/2012,30/09/2012,25000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,700134,IF Sensing,Lead,Biosensor for measuring creatinine in the Interstitial Fluid,Closed,01/06/2012,28/02/2013,22000.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,710140,Mesuro Limited,Lead,Development of a High Frequency Phase Reference Standard,Closed,01/06/2012,31/01/2013,52155.00
0902,SIF: LCV Focus Area 2 (Demonstrator) Jan-09,CRD,710163,Libertine FPE Limited,Lead,Free Piston Engine,Live,01/06/2012,30/11/2013,100004.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710169,Power Gems Limited,Lead,Power Gems - High Efficiency Carbide Power Supply,Closed,01/06/2012,31/05/2013,74126.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710173,Cambivac Limited,Lead,Applied Research of a novel approach to vaccine virus attenuation,Live,01/06/2012,30/11/2013,100000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710175,Thalia Design Automation Limited,Lead,Analogue IC Design Automation,Closed,01/06/2012,31/05/2013,83700.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710179,Silicon CPV PLC,Lead,Innovative Rear Contact Solar Cell,Live,01/06/2012,30/11/2013,98578.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710187,EPL Composite Solutions Limited,Lead,"Hybrid, Recycled Oil Remediation Materials and Energy Conversion Method [HYOREC], EPL Composite Solutions Ltd",Live,01/06/2012,31/08/2013,93756.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710193,Peptinnovate Limited,Lead,"Peptinnovate's re-evolution in treating inflammatory diseases:Peptinnovate Limited will  build on nature's ingenuity by exploiting naturally occurring molecules, which are present in ~2 billion people worldwide efficacious in treating inflammatory disease",Live,01/06/2012,30/11/2013,100000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710195,Deliverics Limited,Lead,Development of siRNA Nano-Carriers for In Vivo R&D and Gene Therapy,Closed,01/06/2012,31/08/2013,59930.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,710201,London Rebuilding Society Limited,Lead,HomePay,Closed,01/06/2012,30/06/2013,100000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720040,Glide Pharmaceutical Technologies Limited,Lead,Novel epinephrine formulations,Live,01/06/2012,31/03/2014,250000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720099,Lambde Limited,Lead,Customisable Pre-Production Prototype Development,Closed,01/06/2012,30/04/2013,215023.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720122,Paxman Coolers Limited,Lead,Project to develop a prototype of a smart scalp cooler to prevent chemotherapy induced hair loss by employing targeted cooling regimes based upon in vitro cell science,Live,01/06/2012,31/05/2014,228739.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720123,T. A. Savery and Co Limited,Lead,T A Savery/Oleo - High speed elevator buffer,Live,01/06/2012,28/02/2014,72281.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720130,Seren Photonics Limited,Lead,Improving the Efficiency of White High Brightness LEDs through Nano-Technology,Live,01/06/2012,30/11/2013,230000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720132,Process Technology (Europe) Limited,Lead,Precision investment casting process based on microwave technology - Process Technology (Europe) Ltd,Live,01/06/2012,30/09/2013,223011.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720137,Genetic Microdevices Limited,Lead,Disposable Microfluidic Device for Ultra High Performance  Genomic and Proteomic Analyses,Live,01/06/2012,31/05/2014,250000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,720141,CCm Research Limited,Lead,Improved polythene processing additives,Live,01/06/2012,31/05/2014,159472.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,900013,The Open Data Institute,Lead,The open data institute,Live,01/06/2012,30/06/2017,10053150.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971232,Integrated Medicines Limited,Lead,Quantifying the Economic Impact on Sepsis Patient Care Pathway by Point-of-Care Testing,Live,01/06/2012,31/05/2014,343900.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971241,Advanced Digital Innovation Limited,Collaborator,iFocus,Live,01/06/2012,31/05/2015,610155.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971241,Advanced Digital Innovation (UK) Limited,Lead,iFocus,Live,01/06/2012,31/05/2015,1175879.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971242,Illumina Digital Ltd,Lead,Year Zero,Live,01/06/2012,31/05/2015,2916192.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971243,NHS 24,Lead,Living It Up,Live,01/06/2012,31/05/2015,5000000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971244,Liverpool Primary Care Trust,Lead,Feel Good Factory,Live,01/06/2012,31/05/2015,7741629.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971245,Wind Drive Limited,Lead,Wind Drive Low Carbon Water Pumping,Closed,01/06/2012,30/09/2012,22020.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971246,Neale Consulting Engineers Limited,Lead,Wind pumps with high output,Closed,01/06/2012,30/09/2012,12000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971247,Papa Limited,Lead,Venturo- zero energy pump,Closed,01/06/2012,30/09/2012,24750.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,971248,Thermofluidics Limited,Lead,Low cost baseload pumping engine powered by waste heat or solar thermal,Closed,01/06/2012,30/09/2012,25000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,100992,Volvo Technology AB,Collaborator,Magnetic continuously variable transmission for heavy-duty vehicles,Live,01/07/2012,28/02/2015,0.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,100992,Arnold Magnetic Technologies Limited,Collaborator,Magnetic continuously variable transmission for heavy-duty vehicles,Live,01/07/2012,28/02/2015,50450.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,100992,Magnomatics Limited,Lead,Magnetic continuously variable transmission for heavy-duty vehicles,Live,01/07/2012,28/02/2015,312338.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101045,Somethin' Else Sound Directions Limited ,Lead,3D mobile gaming engine,Live,01/07/2012,30/06/2013,100000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101045,DO TANK STUDIOS,Collaborator,3D mobile gaming engine,Live,01/07/2012,30/06/2013,0.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101164,Newcastle University,Collaborator,Nano-bio enabled diagnostic devices for oral healthcare,Live,01/07/2012,30/06/2015,0.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101164,OJ-Bio Limited,Lead,Nano-bio enabled diagnostic devices for oral healthcare,Live,01/07/2012,30/06/2015,234029.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101164,Orla Protein Technologies Limited,Collaborator,Nano-bio enabled diagnostic devices for oral healthcare,Live,01/07/2012,30/06/2015,101705.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101165,University of Southampton,Collaborator,Low Cost Nanowire Diagnostic Platform,Live,01/07/2012,31/10/2015,0.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101165,Sharp Laboratories of Europe Limited,Lead,Low Cost Nanowire Diagnostic Platform,Live,01/07/2012,31/10/2015,366566.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101165,Oxford Instruments Nanotechnology Tools Ltd,Collaborator,Low Cost Nanowire Diagnostic Platform,Live,01/07/2012,31/10/2015,125340.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101165,Aptamer Diagnostics Limited,Collaborator,Low Cost Nanowire Diagnostic Platform,Live,01/07/2012,31/10/2015,233070.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101174,National Physical Laboratory Limited,Collaborator,Substitution of Ag in Electronic conductive inks (SAGE),Live,01/07/2012,30/06/2014,116078.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101174,In2tec Limited,Collaborator,Substitution of Ag in Electronic conductive inks (SAGE),Live,01/07/2012,30/06/2014,52373.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101174,Gwent Electronic Materials Limited,Lead,Substitution of Ag in Electronic conductive inks (SAGE),Live,01/07/2012,30/06/2014,117959.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101180,Cranfield University,Collaborator,“MOtors for Transport Omitting Rare-Earths”,Live,01/07/2012,30/06/2014,121150.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101180,National Physical Laboratory Limited,Collaborator,“MOtors for Transport Omitting Rare-Earths”,Live,01/07/2012,30/06/2014,145110.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101180,Agility Global Limited,Collaborator,“MOtors for Transport Omitting Rare-Earths”,Live,01/07/2012,30/06/2014,75000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,101180,Liberty Electric Cars Limited,Lead,“MOtors for Transport Omitting Rare-Earths”,Live,01/07/2012,30/06/2014,152263.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101181,Unilever PLC,Lead,Injection Moulding  Biodegradeable Plastic as a Driver of Supply Chain Innovation and Resource Efficiency,Live,01/07/2012,30/06/2014,41000.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,101181,Carclo Technical Plastics Limited,Collaborator,Injection Moulding  Biodegradeable Plastic as a Driver of Supply Chain Innovation and Resource Efficiency,Live,01/07/2012,30/06/2014,78000.00
0905,Information Infrastructure Protection Mar-09,CRD,101181,Allied Pharma Limited,Collaborator,Injection Moulding  Biodegradeable Plastic as a Driver of Supply Chain Innovation and Resource Efficiency,Live,01/07/2012,30/06/2014,30000.00
0905,Information Infrastructure Protection Mar-09,CRD,101181,PVOH Polymers Ltd ,Collaborator,Injection Moulding  Biodegradeable Plastic as a Driver of Supply Chain Innovation and Resource Efficiency,Live,01/07/2012,30/06/2014,99076.00
0905,Information Infrastructure Protection Mar-09,CRD,101185,King's College London Medical School,Collaborator,Development of ease-of-use flow cytometric system for multi-pathogen detection,Live,01/07/2012,30/09/2015,433324.00
0905,Information Infrastructure Protection Mar-09,CRD,101185,Newcastle University,Collaborator,Development of ease-of-use flow cytometric system for multi-pathogen detection,Live,01/07/2012,30/09/2015,249550.00
0905,Information Infrastructure Protection Mar-09,CRD,101185,"Becton, Dickenson and Company",Lead,Development of ease-of-use flow cytometric system for multi-pathogen detection,Live,01/07/2012,30/09/2015,409940.00
0905,Information Infrastructure Protection Mar-09,CRD,101191,Nottingham Trent University,Collaborator,Molecular Prognostic Test for Sepsis for use in Point of Care Setting,Live,01/07/2012,30/06/2014,180794.00
0905,Information Infrastructure Protection Mar-09,CRD,101191,Cardiff University,Collaborator,Molecular Prognostic Test for Sepsis for use in Point of Care Setting,Live,01/07/2012,30/06/2014,280938.00
0905,Information Infrastructure Protection Mar-09,CRD,101191,Randox Laboratories Limited,Collaborator,Molecular Prognostic Test for Sepsis for use in Point of Care Setting,Live,01/07/2012,30/06/2014,174988.00
0905,Information Infrastructure Protection Mar-09,CRD,101191,Health Protection Agency Microbiological Services Porton ,Lead,Molecular Prognostic Test for Sepsis for use in Point of Care Setting,Live,01/07/2012,30/06/2014,198197.00
0905,Information Infrastructure Protection Mar-09,CRD,101191,Atlas Genetics Limited,Collaborator,Molecular Prognostic Test for Sepsis for use in Point of Care Setting,Live,01/07/2012,30/06/2014,160909.00
0905,Information Infrastructure Protection Mar-09,CRD,101194,Aston University ,Collaborator,Project SABRINA (Sepsis Alert Biomarkers Resolved In a Novel Assay),Live,01/07/2012,30/06/2015,104712.00
0905,Information Infrastructure Protection Mar-09,CRD,101194,Mologic Limited,Lead,Project SABRINA (Sepsis Alert Biomarkers Resolved In a Novel Assay),Live,01/07/2012,30/06/2015,238006.00
0905,Information Infrastructure Protection Mar-09,CRD,101194,IG Innovations,Collaborator,Project SABRINA (Sepsis Alert Biomarkers Resolved In a Novel Assay),Live,01/07/2012,30/06/2015,28996.00
0905,Information Infrastructure Protection Mar-09,CRD,101195,Alcatel-Lucent Telecom Limited,Collaborator,LYNX - Ruggedized and Portable Ka-Band Satcom Suitcase Terminal,Live,01/07/2012,30/06/2014,208044.00
0905,Information Infrastructure Protection Mar-09,CRD,101195,Cobham CTS Limited,Collaborator,LYNX - Ruggedized and Portable Ka-Band Satcom Suitcase Terminal,Live,01/07/2012,30/06/2014,490484.00
0905,Information Infrastructure Protection Mar-09,CRD,101195,NSL,Collaborator,LYNX - Ruggedized and Portable Ka-Band Satcom Suitcase Terminal,Live,01/07/2012,30/06/2014,173497.00
